freq,currency,prod_ani,geo,TIME_PERIOD,OBS_VALUE
Annual,Euro,Heifers - prices per 100 kg live weight,Latvia,2015,87.32
Annual,Euro,Heifers - prices per 100 kg live weight,Latvia,2016,87.2
Annual,Euro,Heifers - prices per 100 kg live weight,Latvia,2017,96.74
Annual,Euro,Heifers - prices per 100 kg live weight,Latvia,2018,104.66
Annual,Euro,Heifers - prices per 100 kg live weight,Latvia,2019,103.85
Annual,Euro,Heifers - prices per 100 kg live weight,Latvia,2020,99.69
Annual,Euro,Heifers - prices per 100 kg live weight,Portugal,2011,183.02
Annual,Euro,Heifers - prices per 100 kg live weight,Portugal,2012,193.33
Annual,Euro,Heifers - prices per 100 kg live weight,Portugal,2013,195.71
Annual,Euro,Heifers - prices per 100 kg live weight,Portugal,2014,197.85
Annual,Euro,Heifers - prices per 100 kg live weight,Portugal,2015,205.72
Annual,Euro,Heifers - prices per 100 kg live weight,Portugal,2016,201.2
Annual,Euro,Heifers - prices per 100 kg live weight,Portugal,2017,206.13
Annual,Euro,Heifers - prices per 100 kg live weight,Portugal,2018,209.17
Annual,Euro,Heifers - prices per 100 kg live weight,Portugal,2019,208.6
Annual,Euro,Heifers - prices per 100 kg live weight,Portugal,2020,210.51
Annual,Euro,Heifers - prices per 100 kg live weight,Romania,2011,112.29
Annual,Euro,Heifers - prices per 100 kg live weight,Romania,2012,116.39
Annual,Euro,Heifers - prices per 100 kg live weight,Romania,2013,122.65
Annual,Euro,Heifers - prices per 100 kg live weight,Romania,2014,121.52
Annual,Euro,Heifers - prices per 100 kg live weight,Romania,2015,127.77
Annual,Euro,Heifers - prices per 100 kg live weight,Romania,2016,122.71
Annual,Euro,Heifers - prices per 100 kg live weight,Romania,2017,124.76
Annual,Euro,Heifers - prices per 100 kg live weight,Romania,2018,136.44
Annual,Euro,Heifers - prices per 100 kg live weight,Romania,2019,135.92
Annual,Euro,Heifers - prices per 100 kg live weight,Romania,2020,139.1
Annual,Euro,Heifers - prices per 100 kg live weight,Slovenia,2011,148.36
Annual,Euro,Heifers - prices per 100 kg live weight,Slovenia,2012,163.71
Annual,Euro,Heifers - prices per 100 kg live weight,Slovenia,2013,168.86
Annual,Euro,Heifers - prices per 100 kg live weight,Slovenia,2014,167.89
Annual,Euro,Heifers - prices per 100 kg live weight,Slovenia,2015,168.92
Annual,Euro,Heifers - prices per 100 kg live weight,Slovenia,2016,168.7
Annual,Euro,Heifers - prices per 100 kg live weight,Slovenia,2017,172.2
Annual,Euro,Heifers - prices per 100 kg live weight,Slovenia,2018,176.39
Annual,Euro,Heifers - prices per 100 kg live weight,Slovenia,2019,176.46
Annual,Euro,Heifers - prices per 100 kg live weight,Slovenia,2020,169.82
Annual,Euro,Heifers - prices per 100 kg live weight,Slovakia,2011,130.0
Annual,Euro,Heifers - prices per 100 kg live weight,Slovakia,2012,145.0
Annual,Euro,Heifers - prices per 100 kg live weight,Slovakia,2013,141.0
Annual,Euro,Heifers - prices per 100 kg live weight,Slovakia,2014,130.0
Annual,Euro,Heifers - prices per 100 kg live weight,Slovakia,2015,134.0
Annual,Euro,Heifers - prices per 100 kg live weight,Slovakia,2016,143.0
Annual,Euro,Heifers - prices per 100 kg live weight,Slovakia,2017,150.0
Annual,Euro,Heifers - prices per 100 kg live weight,Slovakia,2018,148.75
Annual,Euro,Heifers - prices per 100 kg live weight,Slovakia,2019,148.23
Annual,Euro,Heifers - prices per 100 kg live weight,Slovakia,2020,153.17
Annual,Euro,Heifers - prices per 100 kg live weight,United Kingdom,2011,201.64
Annual,Euro,Heifers - prices per 100 kg live weight,United Kingdom,2012,242.07
Annual,Euro,Heifers - prices per 100 kg live weight,United Kingdom,2013,251.96
Annual,Euro,Heifers - prices per 100 kg live weight,United Kingdom,2014,245.51
Annual,Euro,Heifers - prices per 100 kg live weight,United Kingdom,2015,279.72
Annual,Euro,Heifers - prices per 100 kg live weight,United Kingdom,2016,244.29
Annual,Euro,Heifers - prices per 100 kg live weight,United Kingdom,2017,239.25
Annual,Euro,Heifers (store) - prices per head,Austria,2011,1830.74
Annual,Euro,Heifers (store) - prices per head,Austria,2012,1783.96
Annual,Euro,Heifers (store) - prices per head,Austria,2013,1701.95
Annual,Euro,Heifers (store) - prices per head,Austria,2014,1659.81
Annual,Euro,Heifers (store) - prices per head,Austria,2015,1819.47
Annual,Euro,Heifers (store) - prices per head,Austria,2016,1756.98
Annual,Euro,Heifers (store) - prices per head,Austria,2017,2085.53
Annual,Euro,Heifers (store) - prices per head,Austria,2018,1759.1
Annual,Euro,Heifers (store) - prices per head,Austria,2019,1673.09
Annual,Euro,Heifers (store) - prices per head,Austria,2020,1768.81
Annual,Euro,Heifers (store) - prices per head,Belgium,2011,1402.06
Annual,Euro,Heifers (store) - prices per head,Belgium,2012,1486.76
Annual,Euro,Heifers (store) - prices per head,Belgium,2013,1627.22
Annual,Euro,Heifers (store) - prices per head,Belgium,2014,1218.23
Annual,Euro,Heifers (store) - prices per head,Belgium,2015,1310.72
Annual,Euro,Heifers (store) - prices per head,Belgium,2016,1267.56
Annual,Euro,Heifers (store) - prices per head,Belgium,2017,1235.0
Annual,Euro,Heifers (store) - prices per head,Belgium,2018,1266.48
Annual,Euro,Heifers (store) - prices per head,Belgium,2019,1258.58
Annual,Euro,Heifers (store) - prices per head,Belgium,2020,1327.4
Annual,Euro,Heifers (store) - prices per head,Denmark,2011,1093.87
Annual,Euro,Heifers (store) - prices per head,Denmark,2012,1148.76
Annual,Euro,Heifers (store) - prices per head,Denmark,2013,1108.76
Annual,Euro,Heifers (store) - prices per head,Denmark,2014,1076.38
Annual,Euro,Heifers (store) - prices per head,Denmark,2015,1121.64
Annual,Euro,Heifers (store) - prices per head,Denmark,2016,1071.61
Annual,Euro,Heifers (store) - prices per head,Denmark,2017,1200.22
Annual,Euro,Heifers (store) - prices per head,Denmark,2018,1154.54
Annual,Euro,Heifers (store) - prices per head,Denmark,2019,1143.84
Annual,Euro,Heifers (store) - prices per head,Denmark,2020,1170.26
Annual,Euro,Heifers (store) - prices per head,Spain,2011,1482.71
Annual,Euro,Heifers (store) - prices per head,Spain,2012,1480.21
Annual,Euro,Heifers (store) - prices per head,Spain,2014,1674.21
Annual,Euro,Heifers (store) - prices per head,Spain,2016,1363.85
Annual,Euro,Heifers (store) - prices per head,Spain,2017,1361.19
Annual,Euro,Heifers (store) - prices per head,Spain,2018,1424.73
Annual,Euro,Heifers (store) - prices per head,Spain,2019,1362.0
Annual,Euro,Heifers (store) - prices per head,Spain,2020,1384.69
Annual,Euro,Heifers (store) - prices per head,France,2012,371.67
Annual,Euro,Heifers (store) - prices per head,France,2013,414.33
Annual,Euro,Heifers (store) - prices per head,France,2014,393.2
Annual,Euro,Heifers (store) - prices per head,France,2015,385.9
Annual,Euro,Heifers (store) - prices per head,France,2016,367.9
Annual,Euro,Heifers (store) - prices per head,Croatia,2011,1359.54
Annual,Euro,Heifers (store) - prices per head,Croatia,2012,1031.52
Annual,Euro,Heifers (store) - prices per head,Croatia,2013,1497.2
Annual,Euro,Heifers (store) - prices per head,Croatia,2014,1280.96
Annual,Euro,Heifers (store) - prices per head,Croatia,2015,1228.94
Annual,Euro,Heifers (store) - prices per head,Croatia,2016,840.07
Annual,Euro,Heifers (store) - prices per head,Croatia,2017,1337.73
Annual,Euro,Heifers (store) - prices per head,Croatia,2018,1344.93
Annual,Euro,Heifers (store) - prices per head,Croatia,2019,1641.63
Annual,Euro,Heifers (store) - prices per head,Croatia,2020,1247.16
Annual,Euro,Heifers (store) - prices per head,Hungary,2011,486.4
Annual,Euro,Heifers (store) - prices per head,Netherlands,2011,987.0
Annual,Euro,Heifers (store) - prices per head,Netherlands,2012,985.0
Annual,Euro,Heifers (store) - prices per head,Netherlands,2013,1035.0
Annual,Euro,Heifers (store) - prices per head,Netherlands,2014,1016.99
Annual,Euro,Heifers (store) - prices per head,Netherlands,2015,1018.17
Annual,Euro,Heifers (store) - prices per head,Netherlands,2016,853.54
Annual,Euro,Heifers (store) - prices per head,Netherlands,2017,884.35
Annual,Euro,Heifers (store) - prices per head,Netherlands,2018,981.03
Annual,Euro,Heifers (store) - prices per head,Netherlands,2019,1076.04
Annual,Euro,Heifers (store) - prices per head,Portugal,2011,762.81
Annual,Euro,Heifers (store) - prices per head,Portugal,2012,805.74
Annual,Euro,Heifers (store) - prices per head,Portugal,2013,815.7
Annual,Euro,Heifers (store) - prices per head,Portugal,2014,824.6
Annual,Euro,Heifers (store) - prices per head,Portugal,2015,857.38
Annual,Euro,Heifers (store) - prices per head,Portugal,2016,838.57
Annual,Euro,Heifers (store) - prices per head,Portugal,2017,859.13
Annual,Euro,Heifers (store) - prices per head,Portugal,2018,871.76
Annual,Euro,Heifers (store) - prices per head,Portugal,2019,869.4
Annual,Euro,Heifers (store) - prices per head,Portugal,2020,769.24
Annual,Euro,Heifers (store) - prices per head,Romania,2011,414.45
Annual,Euro,Heifers (store) - prices per head,Romania,2012,419.83
Annual,Euro,Heifers (store) - prices per head,Romania,2013,479.68
Annual,Euro,Heifers (store) - prices per head,Romania,2014,496.61
Annual,Euro,Heifers (store) - prices per head,Romania,2015,474.14
Annual,Euro,Heifers (store) - prices per head,Romania,2016,419.05
Annual,Euro,Heifers (store) - prices per head,Romania,2017,412.31
Annual,Euro,Heifers (store) - prices per head,Romania,2018,467.23
Annual,Euro,Heifers (store) - prices per head,Romania,2019,566.3
Annual,Euro,Heifers (store) - prices per head,Romania,2020,612.32
Annual,Euro,Heifers (store) - prices per head,Slovenia,2011,1055.2
Annual,Euro,Heifers (store) - prices per head,Slovenia,2012,1126.67
Annual,Euro,Heifers (store) - prices per head,Slovenia,2013,1149.46
Annual,Euro,Heifers (store) - prices per head,Slovenia,2014,1277.85
Annual,Euro,Heifers (store) - prices per head,Slovenia,2015,1330.0
Annual,Euro,Heifers (store) - prices per head,Slovenia,2016,1176.38
Annual,Euro,Heifers (store) - prices per head,Slovenia,2019,1332.25
Annual,Euro,Heifers (store) - prices per head,Slovenia,2020,1241.22
Annual,Euro,Heifers (store) - prices per head,United Kingdom,2011,1580.71
Annual,Euro,Heifers (store) - prices per head,United Kingdom,2012,1823.2
Annual,Euro,Heifers (store) - prices per head,United Kingdom,2013,1797.09
Annual,Euro,Heifers (store) - prices per head,United Kingdom,2014,1849.87
Annual,Euro,Heifers (store) - prices per head,United Kingdom,2015,1684.13
Annual,Euro,Heifers (store) - prices per head,United Kingdom,2016,1329.44
Annual,Euro,Heifers (store) - prices per head,United Kingdom,2017,1370.52
Annual,Euro,Heifers (store) - prices per head,United Kingdom,2018,1341.34
Annual,Euro,Heifers (store) - prices per head,United Kingdom,2019,1404.62
Annual,Euro,Cows - prices per 100 kg live weight,Austria,2011,121.08
Annual,Euro,Cows - prices per 100 kg live weight,Austria,2012,140.52
Annual,Euro,Cows - prices per 100 kg live weight,Austria,2013,135.78
Annual,Euro,Cows - prices per 100 kg live weight,Austria,2014,123.53
Annual,Euro,Cows - prices per 100 kg live weight,Austria,2015,127.45
Annual,Euro,Cows - prices per 100 kg live weight,Austria,2016,121.69
Annual,Euro,Cows - prices per 100 kg live weight,Austria,2017,135.9
Annual,Euro,Cows - prices per 100 kg live weight,Austria,2018,131.49
Annual,Euro,Cows - prices per 100 kg live weight,Austria,2019,123.65
Annual,Euro,Cows - prices per 100 kg live weight,Austria,2020,121.69
Annual,Euro,Cows - prices per 100 kg live weight,Belgium,2011,176.97
Annual,Euro,Cows - prices per 100 kg live weight,Belgium,2012,201.55
Annual,Euro,Cows - prices per 100 kg live weight,Belgium,2013,206.78
Annual,Euro,Cows - prices per 100 kg live weight,Belgium,2014,191.9
Annual,Euro,Cows - prices per 100 kg live weight,Belgium,2015,188.33
Annual,Euro,Cows - prices per 100 kg live weight,Belgium,2016,173.74
Annual,Euro,Cows - prices per 100 kg live weight,Belgium,2017,173.14
Annual,Euro,Cows - prices per 100 kg live weight,Belgium,2018,177.85
Annual,Euro,Cows - prices per 100 kg live weight,Belgium,2019,185.01
Annual,Euro,Cows - prices per 100 kg live weight,Belgium,2020,189.77
Annual,Euro,Cows - prices per 100 kg live weight,Bulgaria,2011,73.47
Annual,Euro,Cows - prices per 100 kg live weight,Bulgaria,2012,85.62
Annual,Euro,Cows - prices per 100 kg live weight,Bulgaria,2013,87.17
Annual,Euro,Cows - prices per 100 kg live weight,Bulgaria,2014,88.67
Annual,Euro,Cows - prices per 100 kg live weight,Bulgaria,2015,72.28
Annual,Euro,Cows - prices per 100 kg live weight,Bulgaria,2016,75.88
Annual,Euro,Cows - prices per 100 kg live weight,Bulgaria,2017,74.45
Annual,Euro,Cows - prices per 100 kg live weight,Bulgaria,2018,80.41
Annual,Euro,Cows - prices per 100 kg live weight,Bulgaria,2019,85.08
Annual,Euro,Cows - prices per 100 kg live weight,Bulgaria,2020,94.15
Annual,Euro,Cows - prices per 100 kg live weight,Cyprus,2011,159.3
Annual,Euro,Cows - prices per 100 kg live weight,Cyprus,2012,161.4
Annual,Euro,Cows - prices per 100 kg live weight,Cyprus,2013,179.1
Annual,Euro,Cows - prices per 100 kg live weight,Cyprus,2014,179.5
Annual,Euro,Cows - prices per 100 kg live weight,Cyprus,2015,169.46
Annual,Euro,Cows - prices per 100 kg live weight,Cyprus,2016,163.22
Annual,Euro,Cows - prices per 100 kg live weight,Cyprus,2017,163.95
Annual,Euro,Cows - prices per 100 kg live weight,Cyprus,2018,165.81
Annual,Euro,Cows - prices per 100 kg live weight,Cyprus,2019,166.13
Annual,Euro,Cows - prices per 100 kg live weight,Cyprus,2020,181.38
Annual,Euro,Cows - prices per 100 kg live weight,Czechia,2011,112.08
Annual,Euro,Cows - prices per 100 kg live weight,Czechia,2012,126.17
Annual,Euro,Cows - prices per 100 kg live weight,Czechia,2013,119.86
Annual,Euro,Cows - prices per 100 kg live weight,Czechia,2014,108.22
Annual,Euro,Cows - prices per 100 kg live weight,Czechia,2015,112.03
Annual,Euro,Cows - prices per 100 kg live weight,Czechia,2016,109.42
Annual,Euro,Cows - prices per 100 kg live weight,Czechia,2017,116.77
Annual,Euro,Cows - prices per 100 kg live weight,Czechia,2018,121.34
Annual,Euro,Cows - prices per 100 kg live weight,Czechia,2019,118.97
Annual,Euro,Cows - prices per 100 kg live weight,Czechia,2020,108.79
Annual,Euro,Cows - prices per 100 kg live weight,Germany,2014,143.0
Annual,Euro,Cows - prices per 100 kg live weight,Germany,2015,150.7
Annual,Euro,Cows - prices per 100 kg live weight,Germany,2016,137.5
Annual,Euro,Cows - prices per 100 kg live weight,Germany,2017,155.1
Annual,Euro,Cows - prices per 100 kg live weight,Germany,2018,154.0
Annual,Euro,Cows - prices per 100 kg live weight,Germany,2019,147.0
Annual,Euro,Cows - prices per 100 kg live weight,Germany,2020,124.46
Annual,Euro,Cows - prices per 100 kg live weight,Denmark,2011,95.7
Annual,Euro,Cows - prices per 100 kg live weight,Denmark,2012,115.53
Annual,Euro,Cows - prices per 100 kg live weight,Denmark,2013,116.12
Annual,Euro,Cows - prices per 100 kg live weight,Denmark,2014,99.86
Annual,Euro,Cows - prices per 100 kg live weight,Denmark,2015,106.32
Annual,Euro,Cows - prices per 100 kg live weight,Denmark,2016,98.92
Annual,Euro,Cows - prices per 100 kg live weight,Denmark,2017,104.47
Annual,Euro,Cows - prices per 100 kg live weight,Denmark,2018,106.18
Annual,Euro,Cows - prices per 100 kg live weight,Denmark,2019,94.17
Annual,Euro,Cows - prices per 100 kg live weight,Denmark,2020,95.14
Annual,Euro,Cows - prices per 100 kg live weight,Greece,2011,135.42
Annual,Euro,Cows - prices per 100 kg live weight,Greece,2012,151.38
Annual,Euro,Cows - prices per 100 kg live weight,Greece,2013,146.78
Annual,Euro,Cows - prices per 100 kg live weight,Greece,2014,151.13
Annual,Euro,Cows - prices per 100 kg live weight,Greece,2015,213.43
Annual,Euro,Cows - prices per 100 kg live weight,Greece,2016,225.76
Annual,Euro,Cows - prices per 100 kg live weight,Greece,2017,224.27
Annual,Euro,Cows - prices per 100 kg live weight,Greece,2018,219.51
Annual,Euro,Cows - prices per 100 kg live weight,Greece,2019,213.01
Annual,Euro,Cows - prices per 100 kg live weight,Greece,2020,215.57
Annual,Euro,Cows - prices per 100 kg live weight,Spain,2011,120.99
Annual,Euro,Cows - prices per 100 kg live weight,Spain,2012,143.55
Annual,Euro,Cows - prices per 100 kg live weight,Spain,2013,148.51
Annual,Euro,Cows - prices per 100 kg live weight,Spain,2014,140.45
Annual,Euro,Cows - prices per 100 kg live weight,Spain,2015,137.18
Annual,Euro,Cows - prices per 100 kg live weight,Spain,2016,129.4
Annual,Euro,Cows - prices per 100 kg live weight,Spain,2017,139.19
Annual,Euro,Cows - prices per 100 kg live weight,Spain,2018,139.13
Annual,Euro,Cows - prices per 100 kg live weight,Spain,2019,130.18
Annual,Euro,Cows - prices per 100 kg live weight,Spain,2020,118.05
Annual,Euro,Cows - prices per 100 kg live weight,France,2011,304.25
Annual,Euro,Cows - prices per 100 kg live weight,France,2012,286.46
Annual,Euro,Cows - prices per 100 kg live weight,France,2013,309.19
Annual,Euro,Cows - prices per 100 kg live weight,France,2014,284.7
Annual,Euro,Cows - prices per 100 kg live weight,France,2015,279.2
Annual,Euro,Cows - prices per 100 kg live weight,France,2016,261.2
