freq,unit,pesticid,geo,TIME_PERIOD,OBS_VALUE
Annual,Kilogram,Other plant protection products,Greece,2014,110137
Annual,Kilogram,Other plant protection products,Greece,2015,89572
Annual,Kilogram,Other plant protection products,Greece,2016,137511
Annual,Kilogram,Other plant protection products,Greece,2017,174100
Annual,Kilogram,Other plant protection products,Greece,2018,168974
Annual,Kilogram,Other plant protection products,Greece,2019,181026
Annual,Kilogram,Other plant protection products,Greece,2020,201917
Annual,Kilogram,Other plant protection products,Spain,2011,19450049
Annual,Kilogram,Other plant protection products,Spain,2012,14840671
Annual,Kilogram,Other plant protection products,Spain,2013,17281313
Annual,Kilogram,Other plant protection products,Spain,2014,17814902
Annual,Kilogram,Other plant protection products,Spain,2015,18303026
Annual,Kilogram,Other plant protection products,Spain,2016,15049703
Annual,Kilogram,Other plant protection products,Spain,2017,11117046
Annual,Kilogram,Other plant protection products,Spain,2019,16224967
Annual,Kilogram,Other plant protection products,Finland,2016,15878
Annual,Kilogram,Other plant protection products,Finland,2017,12963
Annual,Kilogram,Other plant protection products,Finland,2018,14406
Annual,Kilogram,Other plant protection products,Finland,2019,15566
Annual,Kilogram,Other plant protection products,Finland,2020,11844
Annual,Kilogram,Other plant protection products,France,2011,2460669
Annual,Kilogram,Other plant protection products,France,2012,3024293
Annual,Kilogram,Other plant protection products,France,2013,2714341
Annual,Kilogram,Other plant protection products,France,2014,3147745
Annual,Kilogram,Other plant protection products,France,2015,2211775
Annual,Kilogram,Other plant protection products,France,2016,2295588
Annual,Kilogram,Other plant protection products,France,2017,2499598
Annual,Kilogram,Other plant protection products,France,2018,1757111
Annual,Kilogram,Other plant protection products,France,2019,904515
Annual,Kilogram,Other plant protection products,France,2020,1249289
Annual,Kilogram,Other plant protection products,Croatia,2013,26990
Annual,Kilogram,Other plant protection products,Croatia,2014,4486
Annual,Kilogram,Other plant protection products,Croatia,2015,4012
Annual,Kilogram,Other plant protection products,Croatia,2016,4736
Annual,Kilogram,Other plant protection products,Croatia,2017,6202
Annual,Kilogram,Other plant protection products,Croatia,2018,4374
Annual,Kilogram,Other plant protection products,Croatia,2019,4115
Annual,Kilogram,Other plant protection products,Croatia,2020,8301
Annual,Kilogram,Other plant protection products,Hungary,2012,229956
Annual,Kilogram,Other plant protection products,Hungary,2013,173427
Annual,Kilogram,Other plant protection products,Hungary,2014,191207
Annual,Kilogram,Other plant protection products,Hungary,2015,231498
Annual,Kilogram,Other plant protection products,Hungary,2016,309271
Annual,Kilogram,Other plant protection products,Hungary,2017,248758
Annual,Kilogram,Other plant protection products,Hungary,2018,218947
Annual,Kilogram,Other plant protection products,Hungary,2019,243093
Annual,Kilogram,Other plant protection products,Hungary,2020,267772
Annual,Kilogram,Other plant protection products,Ireland,2011,20388
Annual,Kilogram,Other plant protection products,Ireland,2012,21255
Annual,Kilogram,Other plant protection products,Ireland,2013,14760
Annual,Kilogram,Other plant protection products,Ireland,2014,17201
Annual,Kilogram,Other plant protection products,Ireland,2015,10406
Annual,Kilogram,Other plant protection products,Ireland,2016,9071
Annual,Kilogram,Other plant protection products,Ireland,2017,8804
Annual,Kilogram,Other plant protection products,Ireland,2018,16885
Annual,Kilogram,Other plant protection products,Ireland,2019,17242
Annual,Kilogram,Other plant protection products,Ireland,2020,35745
Annual,Kilogram,Other plant protection products,Iceland,2015,9
Annual,Kilogram,Other plant protection products,Iceland,2016,10
Annual,Kilogram,Other plant protection products,Iceland,2017,33
Annual,Kilogram,Other plant protection products,Iceland,2018,0
Annual,Kilogram,Other plant protection products,Iceland,2019,0
Annual,Kilogram,Other plant protection products,Iceland,2020,0
Annual,Kilogram,Other plant protection products,Italy,2011,15443354
Annual,Kilogram,Other plant protection products,Italy,2012,13527751
Annual,Kilogram,Other plant protection products,Italy,2013,12013602
Annual,Kilogram,Other plant protection products,Italy,2014,11779935
Annual,Kilogram,Other plant protection products,Italy,2015,13400310
Annual,Kilogram,Other plant protection products,Italy,2016,13359565
Annual,Kilogram,Other plant protection products,Italy,2017,13671753
Annual,Kilogram,Other plant protection products,Italy,2018,13455428
Annual,Kilogram,Other plant protection products,Italy,2019,13416969
Annual,Kilogram,Other plant protection products,Italy,2020,9812045
Annual,Kilogram,Other plant protection products,Latvia,2011,5966
Annual,Kilogram,Other plant protection products,Latvia,2012,8341
Annual,Kilogram,Other plant protection products,Latvia,2013,6405
Annual,Kilogram,Other plant protection products,Latvia,2014,6642
Annual,Kilogram,Other plant protection products,Latvia,2015,4717
Annual,Kilogram,Other plant protection products,Latvia,2016,7258
Annual,Kilogram,Other plant protection products,Latvia,2017,6675
Annual,Kilogram,Other plant protection products,Latvia,2018,13839
Annual,Kilogram,Other plant protection products,Latvia,2019,18127
Annual,Kilogram,Other plant protection products,Latvia,2020,20285
Annual,Kilogram,Other plant protection products,Montenegro,2017,98
Annual,Kilogram,Other plant protection products,Montenegro,2018,99
Annual,Kilogram,Other plant protection products,Montenegro,2019,5
Annual,Kilogram,Other plant protection products,Montenegro,2020,0
Annual,Kilogram,Other plant protection products,Netherlands,2011,1532107
Annual,Kilogram,Other plant protection products,Netherlands,2012,1432795
Annual,Kilogram,Other plant protection products,Netherlands,2013,1581930
Annual,Kilogram,Other plant protection products,Netherlands,2014,281038
Annual,Kilogram,Other plant protection products,Netherlands,2015,57560
Annual,Kilogram,Other plant protection products,Netherlands,2016,82327
Annual,Kilogram,Other plant protection products,Netherlands,2017,53277
Annual,Kilogram,Other plant protection products,Netherlands,2018,126994
Annual,Kilogram,Other plant protection products,Netherlands,2019,96013
Annual,Kilogram,Other plant protection products,Netherlands,2020,270459
Annual,Kilogram,Other plant protection products,Norway,2011,16739
Annual,Kilogram,Other plant protection products,Norway,2012,20109
Annual,Kilogram,Other plant protection products,Norway,2013,16219
Annual,Kilogram,Other plant protection products,Norway,2014,10789
Annual,Kilogram,Other plant protection products,Norway,2015,3677
Annual,Kilogram,Other plant protection products,Norway,2016,1231
Annual,Kilogram,Other plant protection products,Norway,2017,2783
Annual,Kilogram,Other plant protection products,Norway,2018,9624
Annual,Kilogram,Other plant protection products,Norway,2019,8966
Annual,Kilogram,Other plant protection products,Norway,2020,27068
Annual,Kilogram,Other plant protection products,Poland,2011,689379
Annual,Kilogram,Other plant protection products,Poland,2012,430170
Annual,Kilogram,Other plant protection products,Poland,2013,384626
Annual,Kilogram,Other plant protection products,Poland,2014,392387
Annual,Kilogram,Other plant protection products,Poland,2015,367586
Annual,Kilogram,Other plant protection products,Poland,2016,562095
Annual,Kilogram,Other plant protection products,Poland,2017,514066
Annual,Kilogram,Other plant protection products,Poland,2018,415015
Annual,Kilogram,Other plant protection products,Poland,2019,579203
Annual,Kilogram,Other plant protection products,Poland,2020,679470
Annual,Kilogram,Other plant protection products,Portugal,2011,1159391
Annual,Kilogram,Other plant protection products,Portugal,2012,1324174
Annual,Kilogram,Other plant protection products,Portugal,2013,549171
Annual,Kilogram,Other plant protection products,Portugal,2014,1463552
Annual,Kilogram,Other plant protection products,Portugal,2015,1922755
Annual,Kilogram,Other plant protection products,Portugal,2016,1588287
Annual,Kilogram,Other plant protection products,Portugal,2017,1124123
Annual,Kilogram,Other plant protection products,Portugal,2018,1094672
Annual,Kilogram,Other plant protection products,Portugal,2019,1044698
Annual,Kilogram,Other plant protection products,Portugal,2020,448256
Annual,Kilogram,Other plant protection products,Romania,2011,49432
Annual,Kilogram,Other plant protection products,Romania,2012,43585
Annual,Kilogram,Other plant protection products,Romania,2013,35636
Annual,Kilogram,Other plant protection products,Romania,2014,26734
Annual,Kilogram,Other plant protection products,Romania,2015,28693
Annual,Kilogram,Other plant protection products,Romania,2016,29285
Annual,Kilogram,Other plant protection products,Romania,2017,83554
Annual,Kilogram,Other plant protection products,Romania,2018,47840
Annual,Kilogram,Other plant protection products,Romania,2019,132090
Annual,Kilogram,Other plant protection products,Romania,2020,111571
Annual,Kilogram,Other plant protection products,Sweden,2011,10899
Annual,Kilogram,Other plant protection products,Sweden,2012,16216
Annual,Kilogram,Other plant protection products,Sweden,2013,18136
Annual,Kilogram,Other plant protection products,Sweden,2014,17134
Annual,Kilogram,Other plant protection products,Sweden,2015,20639
Annual,Kilogram,Other plant protection products,Sweden,2016,24009
Annual,Kilogram,Other plant protection products,Sweden,2018,21502
Annual,Kilogram,Other plant protection products,Sweden,2019,13403
Annual,Kilogram,Other plant protection products,Sweden,2020,20317
Annual,Kilogram,Other plant protection products,Slovenia,2011,20325
Annual,Kilogram,Other plant protection products,Slovenia,2012,15858
Annual,Kilogram,Other plant protection products,Slovenia,2013,18272
Annual,Kilogram,Other plant protection products,Slovenia,2014,10523
Annual,Kilogram,Other plant protection products,Slovenia,2015,20365
Annual,Kilogram,Other plant protection products,Slovenia,2016,3676
Annual,Kilogram,Other plant protection products,Slovenia,2017,2198
Annual,Kilogram,Other plant protection products,Slovenia,2018,4446
Annual,Kilogram,Other plant protection products,Slovenia,2019,3800
Annual,Kilogram,Other plant protection products,Slovenia,2020,4042
Annual,Kilogram,Other plant protection products,Slovakia,2015,79222
Annual,Kilogram,Other plant protection products,Slovakia,2016,77546
Annual,Kilogram,Other plant protection products,Slovakia,2017,75329
Annual,Kilogram,Other plant protection products,Slovakia,2018,65177
Annual,Kilogram,Other plant protection products,Slovakia,2019,69648
Annual,Kilogram,Other plant protection products,Slovakia,2020,51870
Annual,Kilogram,Other plant protection products,Türkiye,2016,15331007
Annual,Kilogram,Other plant protection products,Türkiye,2017,5140313
Annual,Kilogram,Other plant protection products,Türkiye,2018,4798290
Annual,Kilogram,Other plant protection products,Türkiye,2019,11393214
Annual,Kilogram,Other plant protection products,Türkiye,2020,3676116
Annual,Kilogram,Other plant protection products,United Kingdom,2011,17914
Annual,Kilogram,Other plant protection products,United Kingdom,2012,10805
Annual,Kilogram,Other plant protection products,United Kingdom,2017,270493
Annual,Kilogram,Other plant protection products,United Kingdom,2019,255061
