freq,crops,pesticid,unit,geo,TIME_PERIOD,OBS_VALUE
Annual,Triticale,Other plant protection products,Kilogram,France,2011,40908.0
Annual,Triticale,Other plant protection products,Kilogram,Luxembourg,2012,633.0
Annual,Triticale,Other plant protection products,Kilogram,Luxembourg,2013,1419.0
Annual,Triticale,Other plant protection products,Kilogram,Luxembourg,2018,1215.0
Annual,Triticale,Other plant protection products,Kilogram,Poland,2016,3110.0
Annual,Triticale,Other plant protection products,Kilogram,Romania,2013,0.0
Annual,Sorghum,Fungicides and bactericides,Kilogram,Romania,2013,124.0
Annual,Sorghum,Fungicides and bactericides,Kilogram,Romania,2018,65.0
Annual,Sorghum,Fungicides and bactericides,Kilogram,Slovakia,2014,2.0
Annual,Sorghum,Fungicides and bactericides,Kilogram,Slovakia,2018,0.0
Annual,Sorghum,"Herbicides, haulm destructors and moss killers",Kilogram,Portugal,2013,150.0
Annual,Sorghum,"Herbicides, haulm destructors and moss killers",Kilogram,Portugal,2017,73.0
Annual,Sorghum,"Herbicides, haulm destructors and moss killers",Kilogram,Romania,2013,11144.0
Annual,Sorghum,"Herbicides, haulm destructors and moss killers",Kilogram,Romania,2018,3903.0
Annual,Sorghum,"Herbicides, haulm destructors and moss killers",Kilogram,Slovakia,2014,9988.0
Annual,Sorghum,"Herbicides, haulm destructors and moss killers",Kilogram,Slovakia,2018,3794.0
Annual,Sorghum,Insecticides and acaricides,Kilogram,Portugal,2013,2.0
Annual,Sorghum,Insecticides and acaricides,Kilogram,Portugal,2017,1.0
Annual,Sorghum,Insecticides and acaricides,Kilogram,Romania,2013,124.0
Annual,Sorghum,Insecticides and acaricides,Kilogram,Romania,2018,75.0
Annual,Sorghum,Other plant protection products,Kilogram,Romania,2013,22.0
Annual,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)",Fungicides and bactericides,Kilogram,Lithuania,2018,42.0
Annual,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)",Fungicides and bactericides,Kilogram,Latvia,2012,962.0
Annual,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)","Herbicides, haulm destructors and moss killers",Kilogram,Estonia,2014,2.0
Annual,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)","Herbicides, haulm destructors and moss killers",Kilogram,Estonia,2015,1.0
Annual,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)","Herbicides, haulm destructors and moss killers",Kilogram,Estonia,2020,231.0
Annual,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)","Herbicides, haulm destructors and moss killers",Kilogram,Lithuania,2018,1354.0
Annual,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)","Herbicides, haulm destructors and moss killers",Kilogram,Latvia,2012,3340.0
Annual,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)","Herbicides, haulm destructors and moss killers",Kilogram,Latvia,2017,3869.0
Annual,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)","Herbicides, haulm destructors and moss killers",Kilogram,Slovakia,2018,553.0
Annual,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)",Insecticides and acaricides,Kilogram,Lithuania,2018,0.0
Annual,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)",Insecticides and acaricides,Kilogram,Slovakia,2018,2.0
Annual,Rice,Fungicides and bactericides,Kilogram,Portugal,2013,988.0
Annual,Rice,Fungicides and bactericides,Kilogram,Portugal,2017,1070.0
Annual,Rice,Fungicides and bactericides,Kilogram,Romania,2013,10787.0
Annual,Rice,Fungicides and bactericides,Kilogram,Romania,2018,286.0
Annual,Rice,"Herbicides, haulm destructors and moss killers",Kilogram,Portugal,2013,49992.0
Annual,Rice,"Herbicides, haulm destructors and moss killers",Kilogram,Portugal,2017,50932.0
Annual,Rice,"Herbicides, haulm destructors and moss killers",Kilogram,Romania,2013,16138.0
Annual,Rice,"Herbicides, haulm destructors and moss killers",Kilogram,Romania,2018,312.0
Annual,Rice,Insecticides and acaricides,Kilogram,Portugal,2013,22.0
Annual,Rice,Insecticides and acaricides,Kilogram,Portugal,2017,37.0
Annual,Rice,Insecticides and acaricides,Kilogram,Romania,2013,30.0
Annual,Rice,Insecticides and acaricides,Kilogram,Romania,2018,12.0
Annual,Rice,Other plant protection products,Kilogram,Portugal,2013,2375.0
Annual,Rice,Other plant protection products,Kilogram,Portugal,2017,442.0
Annual,Seeds and seedlings,Fungicides and bactericides,Kilogram,Estonia,2015,3.0
Annual,Seeds and seedlings,Fungicides and bactericides,Kilogram,Netherlands,2012,5863.0
Annual,Seeds and seedlings,Fungicides and bactericides,Kilogram,Netherlands,2016,1909.0
Annual,Seeds and seedlings,Fungicides and bactericides,Kilogram,Sweden,2017,190.0
Annual,Seeds and seedlings,"Herbicides, haulm destructors and moss killers",Kilogram,Estonia,2014,349.0
Annual,Seeds and seedlings,"Herbicides, haulm destructors and moss killers",Kilogram,Estonia,2015,510.0
Annual,Seeds and seedlings,"Herbicides, haulm destructors and moss killers",Kilogram,Netherlands,2012,30316.0
Annual,Seeds and seedlings,"Herbicides, haulm destructors and moss killers",Kilogram,Netherlands,2016,5271.0
Annual,Seeds and seedlings,"Herbicides, haulm destructors and moss killers",Kilogram,Sweden,2017,3930.0
Annual,Seeds and seedlings,Insecticides and acaricides,Kilogram,Estonia,2014,7.0
Annual,Seeds and seedlings,Insecticides and acaricides,Kilogram,Estonia,2015,49.0
Annual,Seeds and seedlings,Insecticides and acaricides,Kilogram,Netherlands,2012,146.0
Annual,Seeds and seedlings,Insecticides and acaricides,Kilogram,Netherlands,2016,12.0
Annual,Seeds and seedlings,Insecticides and acaricides,Kilogram,Sweden,2017,119.0
Annual,Seeds and seedlings,Molluscicides,Kilogram,Netherlands,2012,287.0
Annual,Seeds and seedlings,Molluscicides,Kilogram,Netherlands,2016,44.0
Annual,Seeds and seedlings,Plant growth regulators,Kilogram,Estonia,2015,7.0
Annual,Seeds and seedlings,Plant growth regulators,Kilogram,Netherlands,2012,249.0
Annual,Seeds and seedlings,Plant growth regulators,Kilogram,Netherlands,2016,140.0
Annual,Seeds and seedlings,Plant growth regulators,Kilogram,Sweden,2017,1058.0
Annual,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",Fungicides and bactericides,Kilogram,Croatia,2019,136439.0
Annual,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",Fungicides and bactericides,Kilogram,Ireland,2014,7627.0
Annual,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",Fungicides and bactericides,Kilogram,Romania,2013,274623.0
Annual,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",Fungicides and bactericides,Kilogram,Slovenia,2014,89011.0
Annual,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)","Herbicides, haulm destructors and moss killers",Kilogram,Croatia,2019,110642.0
Annual,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)","Herbicides, haulm destructors and moss killers",Kilogram,Ireland,2014,693.0
Annual,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)","Herbicides, haulm destructors and moss killers",Kilogram,Romania,2013,14074.0
Annual,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)","Herbicides, haulm destructors and moss killers",Kilogram,Slovenia,2017,2575.0
Annual,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",Insecticides and acaricides,Kilogram,Croatia,2019,4271.0
Annual,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",Insecticides and acaricides,Kilogram,Ireland,2014,284.0
Annual,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",Insecticides and acaricides,Kilogram,Romania,2013,23436.0
Annual,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",Insecticides and acaricides,Kilogram,Slovenia,2017,15823.0
Annual,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",Plant growth regulators,Kilogram,Ireland,2014,58.0
Annual,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",Plant growth regulators,Kilogram,Romania,2013,21.0
Annual,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",Plant growth regulators,Kilogram,Slovenia,2014,138.0
Annual,"Fruits, berries and nuts (excluding citrus fruits, grapes and strawberries)",Other plant protection products,Kilogram,Romania,2013,78.0
Annual,Fruits from temperate climate zones,Fungicides and bactericides,Kilogram,Belgium,2017,542868.0
Annual,Fruits from temperate climate zones,Fungicides and bactericides,Kilogram,Ireland,2014,7627.0
Annual,Fruits from temperate climate zones,Fungicides and bactericides,Kilogram,Romania,2013,274601.0
Annual,Fruits from temperate climate zones,Fungicides and bactericides,Kilogram,Sweden,2017,4410.0
Annual,Fruits from temperate climate zones,"Herbicides, haulm destructors and moss killers",Kilogram,Belgium,2017,36922.0
Annual,Fruits from temperate climate zones,"Herbicides, haulm destructors and moss killers",Kilogram,Ireland,2014,693.0
Annual,Fruits from temperate climate zones,"Herbicides, haulm destructors and moss killers",Kilogram,Romania,2013,14040.0
Annual,Fruits from temperate climate zones,"Herbicides, haulm destructors and moss killers",Kilogram,Sweden,2017,676.0
Annual,Fruits from temperate climate zones,Insecticides and acaricides,Kilogram,Belgium,2017,125049.0
Annual,Fruits from temperate climate zones,Insecticides and acaricides,Kilogram,Ireland,2014,284.0
Annual,Fruits from temperate climate zones,Insecticides and acaricides,Kilogram,Romania,2013,23413.0
Annual,Fruits from temperate climate zones,Insecticides and acaricides,Kilogram,Sweden,2017,237.0
Annual,Fruits from temperate climate zones,Plant growth regulators,Kilogram,Belgium,2017,1527.0
Annual,Fruits from temperate climate zones,Plant growth regulators,Kilogram,Ireland,2014,58.0
Annual,Fruits from temperate climate zones,Plant growth regulators,Kilogram,Romania,2013,21.0
Annual,Fruits from temperate climate zones,Other plant protection products,Kilogram,Belgium,2017,307937.0
Annual,Fruits from temperate climate zones,Other plant protection products,Kilogram,Romania,2013,2.0
Annual,Pome fruits,Fungicides and bactericides,Kilogram,Romania,2013,171600.0
Annual,Pome fruits,"Herbicides, haulm destructors and moss killers",Kilogram,Romania,2013,6107.0
Annual,Pome fruits,Insecticides and acaricides,Kilogram,Romania,2013,17084.0
Annual,Apples,Fungicides and bactericides,Kilogram,Austria,2012,169574.0
Annual,Apples,Fungicides and bactericides,Kilogram,Austria,2017,193087.0
Annual,Apples,Fungicides and bactericides,Kilogram,Cyprus,2013,1103.0
Annual,Apples,Fungicides and bactericides,Kilogram,Cyprus,2016,2068.0
Annual,Apples,Fungicides and bactericides,Kilogram,Czechia,2014,143588.0
Annual,Apples,Fungicides and bactericides,Kilogram,Czechia,2019,98056.0
Annual,Apples,Fungicides and bactericides,Kilogram,Germany,2014,1193699.0
Annual,Apples,Fungicides and bactericides,Kilogram,Germany,2018,912029.0
Annual,Apples,Fungicides and bactericides,Kilogram,Denmark,2017,6614.0
Annual,Apples,Fungicides and bactericides,Kilogram,Estonia,2014,180.0
Annual,Apples,Fungicides and bactericides,Kilogram,Estonia,2015,137.0
Annual,Apples,Fungicides and bactericides,Kilogram,Estonia,2020,6.0
Annual,Apples,Fungicides and bactericides,Kilogram,Greece,2014,24576.0
Annual,Apples,Fungicides and bactericides,Kilogram,Spain,2019,89231.6
Annual,Apples,Fungicides and bactericides,Kilogram,Finland,2013,1282.0
Annual,Apples,Fungicides and bactericides,Kilogram,Finland,2018,1094.0
Annual,Apples,Fungicides and bactericides,Kilogram,France,2011,120682.0
Annual,Apples,Fungicides and bactericides,Kilogram,France,2015,1168600.0
Annual,Apples,Fungicides and bactericides,Kilogram,France,2018,1396347.0
Annual,Apples,Fungicides and bactericides,Kilogram,Hungary,2014,412285.0
Annual,Apples,Fungicides and bactericides,Kilogram,Hungary,2019,553077.0
Annual,Apples,Fungicides and bactericides,Kilogram,Ireland,2014,7492.0
Annual,Apples,Fungicides and bactericides,Kilogram,Lithuania,2014,12354.0
Annual,Apples,Fungicides and bactericides,Kilogram,Lithuania,2018,9058.0
Annual,Apples,Fungicides and bactericides,Kilogram,Latvia,2014,2510.0
Annual,Apples,Fungicides and bactericides,Kilogram,Latvia,2019,1744.0
Annual,Apples,Fungicides and bactericides,Kilogram,Netherlands,2012,212038.0
Annual,Apples,Fungicides and bactericides,Kilogram,Netherlands,2016,176119.0
Annual,Apples,Fungicides and bactericides,Kilogram,Netherlands,2020,116048.0
Annual,Apples,Fungicides and bactericides,Kilogram,Norway,2014,8277.0
Annual,Apples,Fungicides and bactericides,Kilogram,Norway,2017,15857.0
Annual,Apples,Fungicides and bactericides,Kilogram,Poland,2012,1397435.0
Annual,Apples,Fungicides and bactericides,Kilogram,Poland,2018,1448402.0
Annual,Apples,Fungicides and bactericides,Kilogram,Portugal,2012,158572.0
Annual,Apples,Fungicides and bactericides,Kilogram,Portugal,2013,158543.0
Annual,Apples,Fungicides and bactericides,Kilogram,Portugal,2017,218562.0
Annual,Apples,Fungicides and bactericides,Kilogram,Romania,2013,167712.0
Annual,Apples,Fungicides and bactericides,Kilogram,Romania,2018,128483.0
Annual,Apples,Fungicides and bactericides,Kilogram,Sweden,2017,4760.0
Annual,Apples,Fungicides and bactericides,Kilogram,Slovenia,2014,64098.0
Annual,Apples,Fungicides and bactericides,Kilogram,Slovenia,2017,51120.0
Annual,Apples,Fungicides and bactericides,Kilogram,Slovakia,2014,24299.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Austria,2012,7107.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Austria,2017,3910.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Cyprus,2013,66.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Cyprus,2016,164.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Czechia,2014,6964.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Czechia,2019,6103.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Germany,2014,38831.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Germany,2018,42687.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Denmark,2017,1168.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Estonia,2014,29.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Estonia,2015,15.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Estonia,2020,2.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Greece,2014,14985.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Greece,2019,15597.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Spain,2019,17698.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Finland,2013,357.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Finland,2018,244.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,France,2011,4339.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,France,2015,59385.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,France,2018,24050.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Hungary,2014,11945.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Hungary,2019,16948.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Ireland,2014,607.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Lithuania,2014,1879.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Lithuania,2018,1311.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Latvia,2014,506.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Latvia,2019,282.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Netherlands,2012,22069.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Netherlands,2016,13869.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Netherlands,2020,5249.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Norway,2014,1022.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Norway,2017,1162.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Poland,2012,46454.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Poland,2018,44028.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Portugal,2012,23935.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Portugal,2013,23931.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Portugal,2017,27611.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Romania,2013,6100.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Romania,2018,6289.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Sweden,2017,756.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Slovenia,2014,1927.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Slovakia,2014,1443.0
Annual,Apples,"Herbicides, haulm destructors and moss killers",Kilogram,Slovakia,2018,618.0
Annual,Apples,Insecticides and acaricides,Kilogram,Austria,2012,71019.0
Annual,Apples,Insecticides and acaricides,Kilogram,Austria,2017,38323.0
Annual,Apples,Insecticides and acaricides,Kilogram,Cyprus,2016,2318.0
Annual,Apples,Insecticides and acaricides,Kilogram,Czechia,2014,4296.0
Annual,Apples,Insecticides and acaricides,Kilogram,Czechia,2019,3185.0
Annual,Apples,Insecticides and acaricides,Kilogram,Germany,2014,79319.0
